0,36447261,352,0
1,36447343,342,0
2,36447436,372,0
3,36447522,362,0
4,36447614,343,0
5,36447708,368,0
6,36447793,368,0
7,36447885,343,0
8,36447982,358,0
9,36448070,373,0
10,36448166,344,0
11,36448264,352,0
12,36448360,373,0
13,36448460,351,0
14,36448560,345,0
15,36448656,372,0
16,36448750,350,0
17,36448832,342,0
18,36448927,367,0
19,36449023,367,0
20,36449108,342,0
21,36449201,361,0
22,36449293,369,0
23,36449386,347,0
24,36449468,354,0
25,36449560,374,0
26,36449651,351,0
27,36449747,348,0
28,36449827,357,0
29,36449908,356,0
30,36450001,340,0
31,36450096,369,0
32,36450179,367,0
33,36450277,342,0
34,36450372,360,0
35,36450453,370,0
36,36450549,344,0
37,36450630,352,0
38,36450717,375,0
39,36450815,349,0
40,36450914,369,0
41,36451002,372,0
42,36451095,357,0
43,36451187,346,0
44,36451275,373,0
45,36451362,363,0
46,36451458,341,0
47,36451547,365,0
48,36451641,370,0
49,36451731,344,0
50,36451814,356,0
51,36451898,374,0
52,36451984,373,0
53,36452079,353,0
54,36452178,373,0
55,36452276,354,0
56,36452369,343,0
57,36452466,369,0
58,36452548,363,0
59,36452640,342,0
60,36452736,367,0
61,36452826,370,0
62,36452910,344,0
63,36453004,355,0
64,36453100,372,0
65,36453185,345,0
66,36453280,352,0
67,36453371,375,0
68,36453457,355,0
69,36453550,344,0
70,36453645,372,0
71,36453738,359,0
72,36453832,342,0
73,36453923,367,0
74,36454022,365,0
75,36454105,367,0
76,36454187,362,0
77,36454286,373,0
78,36454377,345,0
79,36454468,351,0
80,36454565,374,0
81,36454646,350,0
82,36454735,347,0
83,36454815,373,0
84,36454896,359,0
85,36454979,343,0
86,36455062,367,0
87,36455160,357,0
88,36455255,344,0
89,36455342,360,0
90,36455441,371,0
91,36455530,345,0
92,36455625,354,0
93,36455719,373,0
94,36455806,353,0
95,36455886,345,0
96,36455967,374,0
97,36456062,355,0
98,36456144,343,0
99,36456233,347,0
100,36456314,364,0
101,36456408,341,0
102,36456507,362,0
103,36456588,368,0
104,36456675,343,0
105,36456770,355,0
106,36456860,375,0
107,36456955,348,0
108,36457055,350,0
109,36457138,373,0
110,36457229,358,0
111,36457310,343,0
112,36457398,369,0
113,36457484,363,0
114,36457569,343,0
115,36457656,363,0
116,36457747,370,0
117,36457831,344,0
118,36457911,357,0
119,36457998,375,0
120,36458081,348,0
121,36458180,350,0
122,36458268,373,0
123,36458368,344,0
124,36458467,344,0
125,36458562,373,0
126,36458657,361,0
127,36458745,343,0
128,36458825,363,0
129,36458922,368,0
130,36459006,344,0
131,36459092,358,0
132,36459176,373,0
133,36459260,346,0
134,36459355,351,0
135,36459438,351,0
136,36459524,352,0
