4693,1610678862521,455,0
4694,1610678862615,465,0
4695,1610678862709,425,0
4696,1610678862803,461,0
4697,1610678862897,413,0
4698,1610678862991,411,0
4699,1610678863085,461,0
4700,1610678863179,424,0
4701,1610678863273,397,0
4702,1610678863367,453,0
4703,1610678863461,435,0
4704,1610678863555,398,0
4705,1610678863649,447,0
4706,1610678863737,447,0
4707,1610678863832,393,0
4708,1610678863927,426,0
4709,1610678864022,460,0
4710,1610678864117,404,0
4711,1610678864212,414,0
4712,1610678864307,459,0
4713,1610678864402,424,0
4714,1610678864497,400,0
4715,1610678864592,452,0
4716,1610678864687,434,0
4717,1610678864782,395,0
4718,1610678864877,422,0
4719,1610678864971,445,0
4720,1610678865065,402,0
4721,1610678865159,431,0
4722,1610678865253,458,0
4723,1610678865347,404,0
4724,1610678865441,417,0
4725,1610678865535,468,1
4726,1610678865629,427,1
4727,1610678865723,425,1
4728,1610678865817,522,1
4729,1610678865911,627,1
4730,1610678866005,452,1
4731,1610678866099,385,1
4732,1610678866191,307,1
4733,1610678866285,229,1
4734,1610678866379,310,1
4735,1610678866473,351,1
4736,1610678866567,375,1
4737,1610678866661,355,1
4738,1610678866755,482,1
4739,1610678866849,451,1
4740,1610678866943,417,1
4741,1610678867037,467,1
4742,1610678867131,398,1
4743,1610678867225,398,1
4744,1610678867319,452,1
4745,1610678867408,440,1
4746,1610678867503,396,0
4747,1610678867598,433,0
4748,1610678867693,450,0
4749,1610678867788,400,0
4750,1610678867883,422,0
4751,1610678867978,464,0
4752,1610678868073,412,0
4753,1610678868168,406,0
4754,1610678868263,397,0
4755,1610678868358,428,0
4756,1610678868453,400,0
4757,1610678868548,451,0
4758,1610678868644,438,0
4759,1610678868739,401,0
4760,1610678868834,441,0
4761,1610678868929,452,0
4762,1610678869024,395,0
4763,1610678869119,427,0
4764,1610678869214,460,0
4765,1610678869309,409,0
4766,1610678869404,424,0
4767,1610678869499,461,0
4768,1610678869594,418,0
4769,1610678869689,400,0
4770,1610678869784,454,0
4771,1610678869877,436,0
4772,1610678869971,396,0
4773,1610678870065,445,0
4774,1610678870159,451,0
4775,1610678870253,401,0
4776,1610678870347,429,0
4777,1610678870441,461,0
4778,1610678870535,436,0
4779,1610678870629,414,0
4780,1610678870723,460,0
4781,1610678870817,416,0
4782,1610678870911,400,0
4783,1610678871005,457,0
4784,1610678871096,428,0
4785,1610678871190,398,0
4786,1610678871284,444,0
4787,1610678871378,449,0
4788,1610678871472,394,0
4789,1610678871566,430,0
4790,1610678871660,454,0
4791,1610678871754,404,0
4792,1610678871848,413,0
4793,1610678871942,460,0
4794,1610678872036,416,0
4795,1610678872130,404,0
4796,1610678872224,460,0
4797,1610678872315,429,0
4798,1610678872410,398,0
4799,1610678872505,446,0
4800,1610678872600,446,0
4801,1610678872695,394,0
4802,1610678872790,462,0
4803,1610678872885,453,0
4804,1610678872980,400,0
4805,1610678873075,422,0
4806,1610678873170,465,0
4807,1610678873265,414,0
4808,1610678873360,407,0
4809,1610678873455,455,0
4810,1610678873549,424,0
4811,1610678873643,396,0
4812,1610678873737,450,0
4813,1610678873831,438,0
4814,1610678873925,455,0
4815,1610678874019,438,0
4816,1610678874113,452,0
4817,1610678874207,400,0
4818,1610678874301,423,0
4819,1610678874395,459,0
4820,1610678874489,408,0
4821,1610678874583,406,0
4822,1610678874677,456,0
4823,1610678874771,422,0
4824,1610678874865,402,0
4825,1610678874959,453,0
4826,1610678875053,427,0
4827,1610678875147,394,0
4828,1610678875241,439,0
4829,1610678875335,451,0
4830,1610678875429,396,0
4831,1610678875523,425,0
4832,1610678875617,458,0
4833,1610678875711,405,0
4834,1610678875805,409,0
4835,1610678875899,462,0
4836,1610678875987,421,0
4837,1610678876081,401,0
4838,1610678876175,408,0
4839,1610678876269,436,0
4840,1610678876363,396,0
4841,1610678876457,444,0
4842,1610678876551,448,0
4843,1610678876645,400,0
4844,1610678876739,434,0
4845,1610678876833,458,1
4846,1610678876927,409,1
4847,1610678877021,420,1
4848,1610678877115,468,1
4849,1610678877206,421,1
4850,1610678877301,392,1
4851,1610678877396,375,1
4852,1610678877491,428,1
4853,1610678877586,280,1
4854,1610678877681,441,1
4855,1610678877776,433,1
4856,1610678877871,550,1
4857,1610678877966,490,1
4858,1610678878061,479,1
4859,1610678878156,414,1
4860,1610678878251,424,1
4861,1610678878346,464,0
4862,1610678878439,398,0
4863,1610678878533,406,0
4864,1610678878627,457,0
4865,1610678878721,426,0
4866,1610678878815,399,0
4867,1610678878909,449,0
4868,1610678879003,443,0
4869,1610678879097,393,0
4870,1610678879191,437,0
4871,1610678879285,453,0
4872,1610678879379,400,0
4873,1610678879473,420,0
4874,1610678879567,408,0
4875,1610678879657,416,0
4876,1610678879751,406,0
4877,1610678879845,458,0
4878,1610678879939,426,0
4879,1610678880033,400,0
4880,1610678880127,452,0
4881,1610678880221,444,0
4882,1610678880315,394,0
4883,1610678880409,438,0
4884,1610678880503,450,0
4885,1610678880597,398,0
4886,1610678880691,428,0
4887,1610678880785,459,0
4888,1610678880879,409,0
4889,1610678880973,411,0
4890,1610678881067,466,0
4891,1610678881161,422,0
4892,1610678881255,397,0
4893,1610678881349,455,0
4894,1610678881443,437,0
4895,1610678881537,394,0
4896,1610678881631,441,0
4897,1610678881725,457,0
4898,1610678881819,449,0
4899,1610678881913,428,0
4900,1610678882007,457,0
4901,1610678882095,406,0
4902,1610678882189,413,0
4903,1610678882283,454,0
4904,1610678882377,421,0
