1127,1618477168620,602,0
1128,1618477168714,594,0
1129,1618477168808,574,0
1130,1618477168902,579,0
1131,1618477168996,625,0
1132,1618477169090,624,0
1133,1618477169184,575,0
1134,1618477169278,574,0
1135,1618477169372,595,0
1136,1618477169466,597,0
1137,1618477169560,614,0
1138,1618477169654,613,0
1139,1618477169748,563,0
1140,1618477169842,566,0
1141,1618477169936,622,0
1142,1618477170030,625,0
1143,1618477170124,598,0
1144,1618477170212,584,0
1145,1618477170307,578,0
1146,1618477170402,581,0
1147,1618477170497,628,0
1148,1618477170592,621,0
1149,1618477170687,572,0
1150,1618477170782,572,0
1151,1618477170877,602,0
1152,1618477170972,609,0
1153,1618477171067,610,0
1154,1618477171162,605,0
1155,1618477171257,568,0
1156,1618477171352,569,0
1157,1618477171443,618,0
1158,1618477171538,624,0
1159,1618477171633,589,0
1160,1618477171728,582,0
1161,1618477171823,584,0
1162,1618477171918,588,0
1163,1618477172013,623,0
1164,1618477172108,622,0
1165,1618477172203,573,0
1166,1618477172298,564,0
1167,1618477172393,603,0
1168,1618477172488,608,0
1169,1618477172583,608,0
1170,1618477172678,598,0
1171,1618477172771,569,0
1172,1618477172864,574,0
1173,1618477172957,623,0
1174,1618477173050,619,0
1175,1618477173143,581,1
1176,1618477173236,578,1
1177,1618477173329,580,1
1178,1618477173422,586,1
1179,1618477173515,616,1
1180,1618477173608,614,1
1181,1618477173701,563,1
1182,1618477173794,556,1
1183,1618477173892,598,1
1184,1618477173986,597,1
1185,1618477174080,579,1
1186,1618477174174,551,1
1187,1618477174268,523,1
1188,1618477174362,519,1
1189,1618477174456,639,1
1190,1618477174550,561,1
1191,1618477174644,575,1
1192,1618477174738,630,1
1193,1618477174832,620,1
1194,1618477174926,578,1
1195,1618477175020,567,1
1196,1618477175111,526,1
1197,1618477175205,427,1
1198,1618477175299,471,1
1199,1618477175393,550,1
1200,1618477175487,648,1
1201,1618477175581,644,1
1202,1618477175675,657,1
1203,1618477175769,648,1
1204,1618477175863,640,1
1205,1618477175957,676,1
1206,1618477176051,663,1
1207,1618477176145,603,1
1208,1618477176239,595,1
1209,1618477176330,611,1
1210,1618477176424,614,1
1211,1618477176518,630,0
1212,1618477176612,614,0
1213,1618477176706,573,0
1214,1618477176800,575,0
1215,1618477176894,621,0
1216,1618477176988,628,0
1217,1618477177082,600,0
1218,1618477177176,595,0
1219,1618477177270,576,0
1220,1618477177364,582,0
1221,1618477177458,627,0
1222,1618477177549,624,0
1223,1618477177643,579,0
1224,1618477177737,567,0
1225,1618477177831,596,0
1226,1618477177925,604,0
1227,1618477178019,617,0
1228,1618477178113,611,0
1229,1618477178207,569,0
1230,1618477178301,568,0
1231,1618477178395,620,0
1232,1618477178489,620,0
1233,1618477178583,593,0
1234,1618477178677,588,0
1235,1618477178766,583,0
1236,1618477178860,581,0
1237,1618477178954,627,0
1238,1618477179048,625,0
1239,1618477179142,572,0
1240,1618477179236,567,0
1241,1618477179330,598,0
1242,1618477179424,610,0
1243,1618477179518,615,0
1244,1618477179612,612,0
1245,1618477179706,569,0
1246,1618477179800,568,0
1247,1618477179894,620,0
1248,1618477179988,624,0
1249,1618477180082,590,0
1250,1618477180176,587,0
1251,1618477180270,578,0
1252,1618477180364,581,0
1253,1618477180458,624,0
1254,1618477180552,625,0
1255,1618477180646,571,0
1256,1618477180740,564,0
1257,1618477180834,603,0
1258,1618477180928,611,0
1259,1618477181022,611,0
1260,1618477181116,605,0
1261,1618477181209,569,0
1262,1618477181302,569,0
1263,1618477181395,622,0
1264,1618477181488,622,0
1265,1618477181581,592,0
1266,1618477181674,581,0
1267,1618477181767,582,0
1268,1618477181860,584,0
1269,1618477181953,626,0
1270,1618477182046,620,0
1271,1618477182139,572,0
1272,1618477182232,568,0
1273,1618477182325,605,0
1274,1618477182424,613,0
1275,1618477182518,607,0
1276,1618477182612,606,0
1277,1618477182706,567,0
1278,1618477182800,568,0
1279,1618477182894,626,0
1280,1618477182988,624,0
1281,1618477183082,590,0
1282,1618477183176,585,0
1283,1618477183270,579,0
1284,1618477183364,583,0
1285,1618477183458,626,0
1286,1618477183552,625,0
1287,1618477183643,572,0
1288,1618477183737,571,0
1289,1618477183831,606,0
1290,1618477183925,608,0
1291,1618477184019,612,0
1292,1618477184113,605,0
1293,1618477184207,567,0
1294,1618477184301,570,0
1295,1618477184395,621,0
1296,1618477184489,623,0
1297,1618477184583,588,0
1298,1618477184677,585,0
1299,1618477184771,579,0
1300,1618477184862,585,0
1301,1618477184956,627,0
1302,1618477185050,617,0
1303,1618477185144,575,0
1304,1618477185238,570,0
1305,1618477185332,605,0
1306,1618477185426,610,0
1307,1618477185520,621,0
1308,1618477185614,615,0
1309,1618477185708,577,0
1310,1618477185802,579,1
1311,1618477185896,638,1
1312,1618477185990,641,1
1313,1618477186079,617,1
1314,1618477186173,626,1
1315,1618477186267,631,1
1316,1618477186361,658,1
1317,1618477186455,693,1
1318,1618477186549,683,1
1319,1618477186643,577,1
1320,1618477186737,531,1
1321,1618477186831,462,1
1322,1618477186925,531,1
1323,1618477187019,594,1
1324,1618477187113,674,1
1325,1618477187207,660,1
1326,1618477187299,473,1
1327,1618477187393,640,1
1328,1618477187487,592,1
1329,1618477187581,570,1
1330,1618477187675,573,1
1331,1618477187769,559,1
1332,1618477187863,577,1
1333,1618477187957,621,1
1334,1618477188051,621,1
1335,1618477188145,573,1
1336,1618477188239,574,0
1337,1618477188333,587,0
1338,1618477188427,598,0
1339,1618477188517,617,0
1340,1618477188611,612,0
1341,1618477188705,567,0
1342,1618477188799,567,0
1343,1618477188893,612,0
1344,1618477188987,617,0
1345,1618477189081,602,0
1346,1618477189175,602,0
1347,1618477189269,570,0
1348,1618477189363,574,0
1349,1618477189457,621,0
1350,1618477189551,625,0
1351,1618477189645,582,0
1352,1618477189735,575,0
1353,1618477189829,583,0
1354,1618477189923,598,0
1355,1618477190017,620,0
1356,1618477190111,621,0
1357,1618477190205,569,0
1358,1618477190299,567,0
1359,1618477190393,603,0
1360,1618477190487,611,0
1361,1618477190581,610,0
1362,1618477190675,599,0
1363,1618477190769,570,0
1364,1618477190863,572,0
1365,1618477190955,623,0
1366,1618477191049,626,0
1367,1618477191143,593,0
1368,1618477191237,587,0
1369,1618477191331,578,0
1370,1618477191425,588,0
1371,1618477191519,622,0
1372,1618477191613,623,0
1373,1618477191707,572,0
1374,1618477191801,575,0
1375,1618477191895,596,0
1376,1618477191989,601,0
1377,1618477192083,618,0
1378,1618477192175,619,0
1379,1618477192270,565,0
1380,1618477192365,569,0
1381,1618477192460,614,0
1382,1618477192555,622,0
1383,1618477192650,598,0
1384,1618477192745,595,0
1385,1618477192840,573,0
